epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
42,3243.74,1.24141,1.76061,1.52737,0.67901,0.58584,0.65298,0.44558,1.16309,1.26675,1.43957,0.0091882,0.0091882,0.0091882
43,3321.01,1.2333,1.72938,1.51848,0.68799,0.58718,0.6558,0.44665,1.15982,1.25639,1.43526,0.0091684,0.0091684,0.0091684
44,3398.18,1.23552,1.73544,1.52308,0.69013,0.5874,0.65699,0.44911,1.15282,1.2496,1.42994,0.0091486,0.0091486,0.0091486
45,3475.47,1.23125,1.71905,1.51684,0.69745,0.5884,0.66059,0.45115,1.14953,1.24213,1.42685,0.0091288,0.0091288,0.0091288
46,3552.74,1.23424,1.72431,1.51412,0.69719,0.58839,0.66555,0.45614,1.14357,1.23019,1.41989,0.009109,0.009109,0.009109
47,3629.96,1.22652,1.70909,1.50955,0.69293,0.59662,0.66876,0.45855,1.14056,1.22438,1.41589,0.0090892,0.0090892,0.0090892
48,3707.31,1.22821,1.71378,1.50736,0.69539,0.60302,0.67421,0.46185,1.1376,1.21599,1.4107,0.0090694,0.0090694,0.0090694
49,3784.59,1.2296,1.70306,1.50662,0.68811,0.61195,0.67639,0.4648,1.13493,1.20888,1.40747,0.0090496,0.0090496,0.0090496
50,3861.77,1.22476,1.68762,1.50269,0.68731,0.61494,0.67868,0.46711,1.13244,1.20247,1.40564,0.0090298,0.0090298,0.0090298
51,3939.07,1.22465,1.6727,1.50248,0.69434,0.61245,0.67991,0.46912,1.13021,1.19463,1.40305,0.00901,0.00901,0.00901
52,4016.39,1.21536,1.66425,1.49322,0.70453,0.60438,0.68283,0.47156,1.12745,1.18805,1.39914,0.0089902,0.0089902,0.0089902
53,4093.63,1.21014,1.66713,1.49458,0.70367,0.6117,0.68725,0.47477,1.12527,1.18289,1.39768,0.0089704,0.0089704,0.0089704
54,4170.86,1.20723,1.64695,1.48247,0.70863,0.61322,0.6891,0.47681,1.12217,1.17762,1.39519,0.0089506,0.0089506,0.0089506
55,4248.06,1.19724,1.63618,1.48342,0.71972,0.61317,0.69125,0.47894,1.11849,1.17203,1.39218,0.0089308,0.0089308,0.0089308
56,4325.4,1.20858,1.64048,1.48276,0.7287,0.60947,0.69295,0.48046,1.11548,1.16672,1.38863,0.008911,0.008911,0.008911
57,4402.6,1.19956,1.62798,1.47984,0.71876,0.61688,0.69469,0.48285,1.11206,1.16201,1.38509,0.0088912,0.0088912,0.0088912
58,4479.52,1.19621,1.62099,1.47651,0.72886,0.61147,0.69621,0.48447,1.10931,1.15742,1.38239,0.0088714,0.0088714,0.0088714
59,4556.34,1.1882,1.61322,1.47019,0.727,0.61396,0.69835,0.48627,1.10691,1.15166,1.38004,0.0088516,0.0088516,0.0088516
60,4633.17,1.1897,1.60362,1.47212,0.70884,0.62771,0.69997,0.48755,1.10461,1.14695,1.37785,0.0088318,0.0088318,0.0088318
61,4710.03,1.19151,1.59145,1.47322,0.71332,0.62864,0.70253,0.4896,1.10193,1.14111,1.3748,0.008812,0.008812,0.008812
