epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
42,36847.8,1.04865,1.2696,1.21433,0.66321,0.54533,0.59471,0.43749,0.98191,1.01747,1.16547,0.0091882,0.0091882,0.0091882
43,37674.8,1.0491,1.26235,1.21406,0.66577,0.54616,0.5962,0.43886,0.98019,1.01365,1.16358,0.0091684,0.0091684,0.0091684
44,38516.2,1.0422,1.26037,1.20979,0.67076,0.5432,0.5976,0.44017,0.97964,1.01041,1.16255,0.0091486,0.0091486,0.0091486
45,39357.9,1.04471,1.25666,1.20613,0.67528,0.54171,0.59825,0.44109,0.97864,1.00718,1.16098,0.0091288,0.0091288,0.0091288
46,40188.5,1.0466,1.25243,1.20875,0.66927,0.54726,0.59987,0.44204,0.97807,1.00437,1.15992,0.009109,0.009109,0.009109
47,41019.9,1.04229,1.25702,1.20808,0.66311,0.55292,0.60087,0.44264,0.97701,1.00217,1.15861,0.0090892,0.0090892,0.0090892
48,41787.1,1.03853,1.25036,1.20475,0.66397,0.55391,0.60212,0.44372,0.97616,1,1.15768,0.0090694,0.0090694,0.0090694
49,42538.1,1.03998,1.24847,1.20594,0.65769,0.55821,0.60289,0.44353,0.97536,0.99829,1.15665,0.0090496,0.0090496,0.0090496
50,43320.8,1.04143,1.24436,1.204,0.66311,0.55779,0.60407,0.44457,0.97392,0.99632,1.15511,0.0090298,0.0090298,0.0090298
51,44130.9,1.03973,1.24836,1.20432,0.66533,0.55607,0.60564,0.44585,0.97296,0.99415,1.15399,0.00901,0.00901,0.00901
52,44967.2,1.04061,1.24208,1.20186,0.66387,0.55819,0.60609,0.44657,0.97287,0.99114,1.15327,0.0089902,0.0089902,0.0089902
53,45802,1.03763,1.23405,1.20132,0.67561,0.55438,0.60693,0.44738,0.97236,0.98911,1.15199,0.0089704,0.0089704,0.0089704
54,46619.6,1.03681,1.22729,1.19791,0.67374,0.55389,0.60658,0.44734,0.97176,0.9872,1.15083,0.0089506,0.0089506,0.0089506
55,47454,1.03444,1.23239,1.19776,0.67083,0.55525,0.60696,0.44773,0.97051,0.98489,1.14968,0.0089308,0.0089308,0.0089308
56,48259.8,1.03795,1.22747,1.1994,0.67674,0.55381,0.60795,0.44869,0.96946,0.98276,1.14848,0.008911,0.008911,0.008911
57,49032.7,1.03073,1.22751,1.19617,0.67769,0.55501,0.60962,0.45004,0.96865,0.98079,1.14702,0.0088912,0.0088912,0.0088912
58,49825.5,1.0364,1.23044,1.19806,0.67721,0.55702,0.61093,0.45092,0.96819,0.97864,1.14611,0.0088714,0.0088714,0.0088714
59,50638.6,1.02954,1.22285,1.19498,0.67253,0.56047,0.61139,0.45158,0.96744,0.97716,1.14509,0.0088516,0.0088516,0.0088516
60,51491.6,1.03606,1.22587,1.19589,0.67799,0.55837,0.61209,0.45189,0.9673,0.97603,1.14454,0.0088318,0.0088318,0.0088318
61,52313.3,1.02941,1.21982,1.19382,0.67582,0.56225,0.61428,0.45344,0.96606,0.97471,1.143,0.008812,0.008812,0.008812
62,53169.5,1.02595,1.21167,1.19232,0.67356,0.56517,0.61527,0.45443,0.96507,0.97362,1.14235,0.0087922,0.0087922,0.0087922
63,54025.9,1.02844,1.21164,1.18959,0.67799,0.56308,0.61665,0.455,0.96421,0.97286,1.14184,0.0087724,0.0087724,0.0087724
64,54830.8,1.0304,1.21871,1.19349,0.67504,0.56505,0.61746,0.45599,0.96311,0.97135,1.1407,0.0087526,0.0087526,0.0087526
65,55596.4,1.02802,1.21466,1.19116,0.67559,0.568,0.61811,0.45614,0.96385,0.97004,1.14104,0.0087328,0.0087328,0.0087328
66,56377.1,1.0282,1.20589,1.1879,0.674,0.56992,0.61881,0.45647,0.96341,0.96948,1.14065,0.008713,0.008713,0.008713
67,57184.4,1.02594,1.20954,1.18843,0.67556,0.56974,0.61911,0.45672,0.96257,0.96906,1.13985,0.0086932,0.0086932,0.0086932
68,58045.5,1.02457,1.20631,1.18748,0.67917,0.56881,0.61845,0.45689,0.96209,0.96811,1.13867,0.0086734,0.0086734,0.0086734
69,58876.4,1.02424,1.21085,1.18885,0.6824,0.56692,0.61882,0.457,0.96201,0.96735,1.13776,0.0086536,0.0086536,0.0086536
70,59708.1,1.02767,1.21016,1.18889,0.68313,0.56859,0.61952,0.45788,0.96124,0.96608,1.13697,0.0086338,0.0086338,0.0086338
71,60534.2,1.02414,1.20089,1.18629,0.68547,0.56804,0.61963,0.458,0.96097,0.96465,1.13664,0.008614,0.008614,0.008614
72,61368,1.02522,1.20508,1.18678,0.67858,0.57339,0.61931,0.45765,0.96045,0.96246,1.13624,0.0085942,0.0085942,0.0085942
73,62158.1,1.02294,1.20074,1.18526,0.68673,0.57046,0.62022,0.45809,0.96001,0.96139,1.13562,0.0085744,0.0085744,0.0085744
74,62941.7,1.01986,1.19733,1.18648,0.68374,0.57109,0.62051,0.45881,0.95939,0.96025,1.13537,0.0085546,0.0085546,0.0085546
75,63771.3,1.02669,1.19464,1.18411,0.69045,0.56727,0.62121,0.45906,0.95853,0.95918,1.13441,0.0085348,0.0085348,0.0085348
76,64607.7,1.0228,1.19348,1.18545,0.68708,0.57073,0.62219,0.45969,0.95753,0.9581,1.13377,0.008515,0.008515,0.008515
77,65446.2,1.02685,1.19269,1.18529,0.67882,0.5749,0.62304,0.46069,0.95716,0.95683,1.13347,0.0084952,0.0084952,0.0084952
78,66309.8,1.02141,1.20115,1.18654,0.68353,0.5749,0.62536,0.46203,0.95679,0.9564,1.13336,0.0084754,0.0084754,0.0084754
79,67082.5,1.02103,1.19348,1.18214,0.68574,0.57484,0.62604,0.46244,0.95662,0.95599,1.1331,0.0084556,0.0084556,0.0084556
80,67898.8,1.01941,1.18976,1.18261,0.68888,0.57388,0.62647,0.46267,0.95563,0.95481,1.13201,0.0084358,0.0084358,0.0084358
81,68743.7,1.01722,1.18871,1.18229,0.687,0.57464,0.62723,0.46356,0.95533,0.95396,1.13129,0.008416,0.008416,0.008416
82,69584.7,1.01912,1.19198,1.18347,0.69227,0.57286,0.62783,0.46308,0.95567,0.95274,1.13172,0.0083962,0.0083962,0.0083962
83,70409.4,1.01796,1.18643,1.1786,0.69001,0.57573,0.62852,0.46435,0.95485,0.95222,1.13069,0.0083764,0.0083764,0.0083764
84,71183.3,1.01753,1.18626,1.18041,0.68066,0.57575,0.62831,0.46439,0.95524,0.95207,1.13036,0.0083566,0.0083566,0.0083566
85,71984.3,1.0212,1.18726,1.181,0.68372,0.57464,0.62719,0.46377,0.95495,0.95171,1.13035,0.0083368,0.0083368,0.0083368
86,72824.6,1.01561,1.18062,1.17906,0.68094,0.57923,0.62848,0.46449,0.95534,0.95095,1.13044,0.008317,0.008317,0.008317
87,73676.5,1.01919,1.18207,1.17926,0.68868,0.57514,0.62947,0.46551,0.95469,0.94997,1.1302,0.0082972,0.0082972,0.0082972
88,74476.7,1.01745,1.18902,1.17988,0.6842,0.57606,0.63017,0.46628,0.95438,0.94999,1.12966,0.0082774,0.0082774,0.0082774
89,75259.5,1.01488,1.18359,1.17797,0.68366,0.57659,0.62991,0.46607,0.95451,0.94953,1.12934,0.0082576,0.0082576,0.0082576
90,76019.6,1.01396,1.17589,1.17785,0.68197,0.57557,0.62922,0.46609,0.95455,0.94928,1.12924,0.0082378,0.0082378,0.0082378
91,76811.1,1.01305,1.18155,1.17717,0.68551,0.57554,0.63056,0.46695,0.95431,0.94807,1.12905,0.008218,0.008218,0.008218
92,77658.2,1.01477,1.17623,1.17848,0.68823,0.57452,0.63088,0.46722,0.95389,0.9486,1.12888,0.0081982,0.0081982,0.0081982
93,78485.9,1.01694,1.17707,1.17813,0.6846,0.57675,0.63103,0.46752,0.95393,0.94827,1.12888,0.0081784,0.0081784,0.0081784
94,79336.5,1.01513,1.17428,1.1771,0.69209,0.57243,0.63151,0.46808,0.9536,0.94774,1.12793,0.0081586,0.0081586,0.0081586
95,80162.5,1.01443,1.17512,1.17757,0.69233,0.57178,0.63166,0.46808,0.95288,0.9478,1.12748,0.0081388,0.0081388,0.0081388
96,80956.4,1.01548,1.17611,1.17695,0.68003,0.57769,0.63258,0.46833,0.95304,0.94644,1.12738,0.008119,0.008119,0.008119
97,81762.8,1.01748,1.17575,1.17558,0.67892,0.57991,0.63269,0.46889,0.95307,0.9458,1.12731,0.0080992,0.0080992,0.0080992
98,82526.1,1.01066,1.17248,1.17497,0.69947,0.57555,0.63312,0.46945,0.95281,0.94514,1.12707,0.0080794,0.0080794,0.0080794
99,83370.8,1.00698,1.16696,1.17189,0.69218,0.58022,0.63316,0.46918,0.9521,0.9441,1.12633,0.0080596,0.0080596,0.0080596
100,84203,1.01099,1.16599,1.17209,0.6823,0.5864,0.63336,0.46887,0.95227,0.94396,1.12649,0.0080398,0.0080398,0.0080398
