epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
42,1093.02,0.82427,0.57479,0.91217,0.86572,0.76103,0.84983,0.65367,0.73661,0.4907,0.89101,0.0091882,0.0091882,0.0091882
43,1118.68,0.82341,0.57046,0.90901,0.84173,0.77173,0.85566,0.66457,0.71919,0.47682,0.8895,0.0091684,0.0091684,0.0091684
44,1144.56,0.83096,0.57502,0.91522,0.84372,0.77619,0.85464,0.66036,0.71752,0.48568,0.89001,0.0091486,0.0091486,0.0091486
45,1170.05,0.82543,0.5679,0.9083,0.84801,0.7829,0.86279,0.66794,0.73418,0.48145,0.89159,0.0091288,0.0091288,0.0091288
46,1195.76,0.82417,0.57022,0.90824,0.86717,0.76491,0.85621,0.66533,0.71774,0.47711,0.88725,0.009109,0.009109,0.009109
47,1221.35,0.8074,0.55515,0.90502,0.84002,0.7784,0.85412,0.66534,0.72582,0.47898,0.88994,0.0090892,0.0090892,0.0090892
48,1247.08,0.81329,0.55916,0.90647,0.87973,0.75664,0.85175,0.66619,0.71774,0.4721,0.89169,0.0090694,0.0090694,0.0090694
49,1273.02,0.80483,0.55665,0.90462,0.86065,0.76294,0.855,0.665,0.73349,0.48346,0.89143,0.0090496,0.0090496,0.0090496
50,1298.73,0.82058,0.55205,0.90544,0.8752,0.7543,0.85724,0.66849,0.72663,0.47319,0.88857,0.0090298,0.0090298,0.0090298
51,1324.4,0.80126,0.54987,0.90268,0.85662,0.75851,0.85348,0.66916,0.70278,0.46919,0.88551,0.00901,0.00901,0.00901
52,1350.5,0.80829,0.55109,0.90618,0.84095,0.77209,0.84925,0.66477,0.72477,0.47085,0.89094,0.0089902,0.0089902,0.0089902
53,1376.12,0.80161,0.54896,0.90206,0.85658,0.76948,0.85591,0.67272,0.70008,0.46685,0.88245,0.0089704,0.0089704,0.0089704
54,1401.95,0.80446,0.54919,0.90141,0.86552,0.74395,0.84769,0.66394,0.73337,0.48227,0.89277,0.0089506,0.0089506,0.0089506
55,1427.59,0.80189,0.54486,0.90212,0.85891,0.77226,0.85527,0.67499,0.69767,0.46194,0.88203,0.0089308,0.0089308,0.0089308
56,1453.44,0.80782,0.54681,0.90577,0.85744,0.77128,0.853,0.67386,0.69534,0.46297,0.88342,0.008911,0.008911,0.008911
57,1479.01,0.80569,0.54567,0.90141,0.8359,0.78298,0.85869,0.67523,0.70643,0.46823,0.88399,0.0088912,0.0088912,0.0088912
58,1505.61,0.79487,0.54282,0.90061,0.83985,0.7887,0.85914,0.67496,0.70023,0.46005,0.88339,0.0088714,0.0088714,0.0088714
59,1531.54,0.79358,0.53825,0.89965,0.86328,0.77196,0.86013,0.67695,0.71043,0.46213,0.88335,0.0088516,0.0088516,0.0088516
60,1557.56,0.79612,0.54005,0.89891,0.8576,0.77498,0.85714,0.67682,0.6938,0.45621,0.88072,0.0088318,0.0088318,0.0088318
61,1583.33,0.78812,0.53441,0.89976,0.86971,0.75937,0.86391,0.68145,0.69485,0.45757,0.88243,0.008812,0.008812,0.008812
62,1609.05,0.78894,0.53362,0.89909,0.87632,0.76546,0.86165,0.67837,0.70363,0.45815,0.88179,0.0087922,0.0087922,0.0087922
