epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,89.8574,3.31358,5.01936,4.2274,0.002,0.1622,0.00136,0.00041,3.11243,9.59868,5.66172,0.00332046,0.00332046,0.00332046
2,176.751,2.97436,4.67834,3.68214,0.45966,0.03405,0.0047,0.0014,2.57921,5.37687,3.24099,0.00664062,0.00664062,0.00664062
3,258.853,2.095,3.84521,2.54598,0.08797,0.12038,0.02547,0.01042,2.03224,4.00172,2.58997,0.00994758,0.00994758,0.00994758
4,340.794,1.77342,3.24095,2.15672,0.16304,0.21889,0.08347,0.03929,1.82441,3.08919,2.26375,0.0099406,0.0099406,0.0099406
5,422.627,1.64568,2.93185,2.01523,0.27174,0.24871,0.16633,0.08903,1.65762,2.65307,2.0713,0.0099208,0.0099208,0.0099208
6,504.162,1.56992,2.73499,1.92109,0.26304,0.26959,0.216,0.11822,1.61952,2.38941,1.99739,0.009901,0.009901,0.009901
7,585.515,1.51567,2.60043,1.87099,0.33355,0.31892,0.2615,0.15053,1.54124,2.24158,1.91066,0.0098812,0.0098812,0.0098812
8,666.97,1.47391,2.48102,1.81711,0.40443,0.36501,0.3259,0.19224,1.47505,2.10177,1.86292,0.0098614,0.0098614,0.0098614
9,748.834,1.45151,2.39661,1.79799,0.38466,0.36974,0.33215,0.18998,1.48229,2.1229,1.83302,0.0098416,0.0098416,0.0098416
10,830.045,1.41556,2.31083,1.7601,0.41037,0.38577,0.3542,0.21035,1.43487,1.99686,1.78886,0.0098218,0.0098218,0.0098218
11,911.199,1.39541,2.25986,1.74407,0.45534,0.40619,0.39943,0.24058,1.41554,1.91065,1.78742,0.009802,0.009802,0.009802
12,992.434,1.37827,2.20226,1.72679,0.49298,0.41848,0.43131,0.26311,1.38238,1.79879,1.73518,0.0097822,0.0097822,0.0097822
13,1073.76,1.3585,2.14579,1.7097,0.52805,0.43489,0.45926,0.27837,1.38894,1.77409,1.75527,0.0097624,0.0097624,0.0097624
14,1154.75,1.35454,2.11373,1.6946,0.53154,0.45928,0.48054,0.3013,1.33239,1.69011,1.68204,0.0097426,0.0097426,0.0097426
15,1235.92,1.33444,2.06988,1.68056,0.54177,0.46898,0.4965,0.31266,1.30545,1.63438,1.66333,0.0097228,0.0097228,0.0097228
16,1316.91,1.31096,2.03208,1.65881,0.5656,0.48175,0.51033,0.32469,1.2936,1.58058,1.63274,0.009703,0.009703,0.009703
17,1398.08,1.30787,1.99281,1.64751,0.57772,0.48659,0.53033,0.33972,1.27429,1.55196,1.6117,0.0096832,0.0096832,0.0096832
18,1479.37,1.29372,1.9744,1.63658,0.57654,0.49781,0.5306,0.3368,1.26687,1.56357,1.60077,0.0096634,0.0096634,0.0096634
19,1560.6,1.28575,1.94657,1.62711,0.61191,0.50088,0.5552,0.35927,1.24342,1.5026,1.58496,0.0096436,0.0096436,0.0096436
20,1641.82,1.27859,1.92165,1.61704,0.62847,0.51718,0.57103,0.36847,1.23982,1.46642,1.57207,0.0096238,0.0096238,0.0096238
21,1723.07,1.2632,1.85138,1.60505,0.6276,0.53948,0.59132,0.38765,1.21681,1.42044,1.55452,0.009604,0.009604,0.009604
22,1804.11,1.26038,1.85873,1.59911,0.65531,0.53504,0.60394,0.39754,1.20305,1.39052,1.54016,0.0095842,0.0095842,0.0095842
23,1885.19,1.244,1.83434,1.58452,0.64031,0.55373,0.60663,0.39892,1.1896,1.37476,1.52533,0.0095644,0.0095644,0.0095644
24,1966.19,1.23311,1.81158,1.58058,0.64872,0.55931,0.61814,0.41171,1.18172,1.34541,1.51536,0.0095446,0.0095446,0.0095446
25,2047.47,1.23207,1.78569,1.57062,0.6473,0.56528,0.62249,0.41684,1.17077,1.32476,1.50265,0.0095248,0.0095248,0.0095248
26,2128.64,1.22157,1.77169,1.56698,0.66518,0.577,0.63127,0.42556,1.16717,1.30813,1.50684,0.009505,0.009505,0.009505
27,2209.57,1.22541,1.74414,1.56239,0.67263,0.56928,0.64067,0.43329,1.16333,1.27968,1.49577,0.0094852,0.0094852,0.0094852
28,2290.64,1.22733,1.74469,1.56786,0.68564,0.58495,0.65595,0.44504,1.14404,1.25139,1.47908,0.0094654,0.0094654,0.0094654
29,2371.77,1.2045,1.72002,1.54324,0.67246,0.59249,0.65521,0.44536,1.13762,1.25066,1.47251,0.0094456,0.0094456,0.0094456
30,2452.76,1.19412,1.69581,1.54091,0.67223,0.60487,0.66486,0.45542,1.12619,1.22191,1.45912,0.0094258,0.0094258,0.0094258
31,2533.71,1.19704,1.69044,1.54213,0.68762,0.60193,0.67126,0.45927,1.12042,1.20238,1.45073,0.009406,0.009406,0.009406
32,2614.71,1.19601,1.70072,1.5356,0.70037,0.60547,0.68072,0.46825,1.11279,1.19512,1.44437,0.0093862,0.0093862,0.0093862
33,2695.69,1.19188,1.67241,1.52402,0.69168,0.61187,0.68384,0.47027,1.10842,1.18271,1.44097,0.0093664,0.0093664,0.0093664
34,2776.96,1.18664,1.64901,1.53137,0.69628,0.61959,0.68932,0.47779,1.10266,1.16418,1.4381,0.0093466,0.0093466,0.0093466
35,2858.03,1.18227,1.64279,1.52442,0.70157,0.61789,0.69485,0.48112,1.09207,1.16006,1.42322,0.0093268,0.0093268,0.0093268
