epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
42,836.879,0.89493,0.74208,1.08169,0.66091,0.54539,0.56309,0.36616,1.15445,1.33912,1.17536,0.0091882,0.0091882,0.0091882
43,856.365,0.90501,0.75383,1.08716,0.65968,0.52362,0.54473,0.34849,1.15179,1.36723,1.1729,0.0091684,0.0091684,0.0091684
44,876.015,0.89256,0.73454,1.08535,0.67472,0.53515,0.56396,0.36443,1.1566,1.33153,1.17227,0.0091486,0.0091486,0.0091486
45,895.471,0.88853,0.72791,1.08343,0.70904,0.5026,0.5584,0.36289,1.15767,1.29507,1.17716,0.0091288,0.0091288,0.0091288
46,915.074,0.8963,0.73293,1.08301,0.67914,0.53375,0.56259,0.37299,1.17308,1.37844,1.18148,0.009109,0.009109,0.009109
47,935.155,0.88044,0.72862,1.07802,0.67556,0.52728,0.56132,0.37236,1.15064,1.4065,1.17026,0.0090892,0.0090892,0.0090892
48,954.787,0.88695,0.71522,1.07789,0.69524,0.54314,0.5705,0.37187,1.14858,1.35105,1.18109,0.0090694,0.0090694,0.0090694
49,974.307,0.8827,0.70824,1.07711,0.65891,0.53839,0.55523,0.36142,1.14406,1.33532,1.1683,0.0090496,0.0090496,0.0090496
50,993.811,0.87824,0.71097,1.07273,0.69694,0.5584,0.58952,0.38961,1.13863,1.31058,1.16087,0.0090298,0.0090298,0.0090298
51,1013.54,0.86391,0.69874,1.07106,0.67873,0.54606,0.57727,0.37866,1.14293,1.31418,1.1642,0.00901,0.00901,0.00901
52,1033.16,0.87214,0.71523,1.0779,0.66886,0.54094,0.55626,0.3683,1.14128,1.41342,1.17545,0.0089902,0.0089902,0.0089902
53,1052.73,0.86199,0.67968,1.07238,0.68946,0.55022,0.58367,0.38972,1.13782,1.27834,1.16434,0.0089704,0.0089704,0.0089704
