epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,79.3659,3.30168,5.00752,4.19213,0.00208,0.23222,0.0017,0.00052,3.03453,6.2046,4.77447,0.00332046,0.00332046,0.00332046
2,164.995,2.90591,4.66055,3.5681,0.4042,0.02099,0.00219,0.00078,2.62634,5.81966,3.23821,0.00664062,0.00664062,0.00664062
3,240.858,2.06009,3.8225,2.53745,0.14388,0.07537,0.01755,0.00681,2.09991,3.78242,2.69949,0.00994758,0.00994758,0.00994758
4,316.662,1.77353,3.23886,2.17109,0.28323,0.17701,0.10192,0.04782,1.78929,2.98895,2.25316,0.0099406,0.0099406,0.0099406
5,392.555,1.6442,2.92555,2.02377,0.26603,0.26748,0.1752,0.09176,1.66791,2.70244,2.09984,0.0099208,0.0099208,0.0099208
6,467.512,1.57164,2.72764,1.9306,0.28368,0.27157,0.21154,0.11513,1.61389,2.45754,2.00949,0.009901,0.009901,0.009901
7,542.209,1.51739,2.60008,1.87553,0.3417,0.32528,0.27241,0.15523,1.54393,2.22386,1.9168,0.0098812,0.0098812,0.0098812
8,617.028,1.47108,2.47683,1.82052,0.36806,0.34663,0.30931,0.18144,1.49637,2.12223,1.88375,0.0098614,0.0098614,0.0098614
9,692.236,1.45578,2.39147,1.80722,0.36744,0.36869,0.32533,0.18526,1.47379,2.07234,1.82583,0.0098416,0.0098416,0.0098416
10,767.316,1.42138,2.31045,1.76836,0.41339,0.38282,0.34994,0.20228,1.42565,2.04018,1.78862,0.0098218,0.0098218,0.0098218
11,842.005,1.39755,2.26159,1.75324,0.47188,0.41511,0.41186,0.24935,1.40919,1.8993,1.77945,0.009802,0.009802,0.009802
12,916.609,1.3801,2.20381,1.7342,0.4621,0.42844,0.4199,0.2542,1.38737,1.8192,1.75253,0.0097822,0.0097822,0.0097822
13,991.241,1.36362,2.14262,1.71151,0.49469,0.44655,0.44567,0.26762,1.37478,1.77623,1.73303,0.0097624,0.0097624,0.0097624
14,1065.76,1.35274,2.10949,1.69412,0.53395,0.44516,0.47697,0.29656,1.35409,1.73963,1.70977,0.0097426,0.0097426,0.0097426
15,1140.28,1.33571,2.06439,1.67906,0.54264,0.47776,0.50514,0.31907,1.31811,1.64424,1.67379,0.0097228,0.0097228,0.0097228
16,1214.79,1.31449,2.02567,1.66027,0.55082,0.5061,0.52434,0.3302,1.30217,1.59501,1.65008,0.009703,0.009703,0.009703
17,1289.24,1.3105,1.98695,1.65641,0.56333,0.49496,0.52365,0.33697,1.27595,1.56689,1.61844,0.0096832,0.0096832,0.0096832
18,1363.92,1.30168,1.97014,1.6434,0.59013,0.49564,0.54072,0.34512,1.28703,1.55549,1.62454,0.0096634,0.0096634,0.0096634
19,1438.63,1.28917,1.93655,1.63279,0.60402,0.51722,0.55963,0.36319,1.2486,1.49617,1.59484,0.0096436,0.0096436,0.0096436
20,1513.23,1.28117,1.91621,1.62273,0.60582,0.51316,0.56744,0.36962,1.24065,1.47988,1.57953,0.0096238,0.0096238,0.0096238
21,1587.78,1.26457,1.85169,1.60851,0.62397,0.52952,0.58725,0.38544,1.22658,1.44714,1.56328,0.009604,0.009604,0.009604
22,1662.31,1.26135,1.85771,1.60235,0.63605,0.55836,0.60921,0.40004,1.20918,1.37989,1.54511,0.0095842,0.0095842,0.0095842
23,1736.96,1.24703,1.83723,1.59049,0.64853,0.53886,0.60238,0.39598,1.20384,1.38621,1.54796,0.0095644,0.0095644,0.0095644
24,1811.39,1.23512,1.81489,1.58468,0.66152,0.55332,0.62268,0.41774,1.18754,1.34567,1.53354,0.0095446,0.0095446,0.0095446
25,1885.99,1.23714,1.78177,1.57509,0.6604,0.57058,0.62967,0.42077,1.17527,1.33013,1.50757,0.0095248,0.0095248,0.0095248
26,1960.41,1.22252,1.77485,1.5676,0.64824,0.57841,0.63111,0.42649,1.16621,1.31164,1.50101,0.009505,0.009505,0.009505
27,2034.8,1.22685,1.74379,1.56631,0.68642,0.57304,0.6453,0.43508,1.16189,1.27784,1.49456,0.0094852,0.0094852,0.0094852
28,2109.21,1.22341,1.73928,1.56599,0.69669,0.58551,0.6599,0.44656,1.15449,1.2472,1.48478,0.0094654,0.0094654,0.0094654
29,2183.73,1.20726,1.71561,1.54391,0.67674,0.59142,0.66122,0.45034,1.13749,1.24961,1.47179,0.0094456,0.0094456,0.0094456
30,2258.14,1.19533,1.68504,1.5417,0.69784,0.59015,0.66936,0.4585,1.12809,1.22181,1.45947,0.0094258,0.0094258,0.0094258
31,2332.66,1.20168,1.68505,1.54305,0.70787,0.59387,0.67836,0.46538,1.12399,1.19911,1.45164,0.009406,0.009406,0.009406
32,2407.06,1.19981,1.69583,1.53831,0.69791,0.61692,0.68404,0.46943,1.11586,1.18748,1.44724,0.0093862,0.0093862,0.0093862
33,2481.54,1.1923,1.6641,1.52341,0.70619,0.60636,0.68553,0.47273,1.10711,1.18432,1.43666,0.0093664,0.0093664,0.0093664
34,2555.96,1.19076,1.6492,1.5327,0.69833,0.62161,0.69328,0.47891,1.10051,1.16952,1.43269,0.0093466,0.0093466,0.0093466
35,2630.39,1.18466,1.64332,1.52655,0.71324,0.62061,0.69683,0.48457,1.09574,1.15742,1.42697,0.0093268,0.0093268,0.0093268
36,2704.85,1.17101,1.62993,1.51558,0.71729,0.63139,0.70424,0.49007,1.09424,1.13862,1.42502,0.009307,0.009307,0.009307
37,2779.36,1.18458,1.62309,1.52094,0.72806,0.62576,0.71089,0.49662,1.08367,1.13154,1.41335,0.0092872,0.0092872,0.0092872
38,2853.75,1.16685,1.60494,1.50609,0.72741,0.62938,0.71331,0.4992,1.07817,1.1191,1.40692,0.0092674,0.0092674,0.0092674
39,2928.18,1.17233,1.60932,1.51087,0.72263,0.63475,0.71361,0.50004,1.07563,1.10594,1.40168,0.0092476,0.0092476,0.0092476
40,3002.57,1.16245,1.5799,1.50342,0.73219,0.63571,0.72078,0.50573,1.0704,1.09699,1.39836,0.0092278,0.0092278,0.0092278
41,3076.98,1.15112,1.57015,1.49493,0.73861,0.63978,0.72572,0.50968,1.06697,1.08837,1.39491,0.009208,0.009208,0.009208
42,3151.33,1.14895,1.56283,1.49438,0.73199,0.65212,0.72921,0.51489,1.06242,1.07825,1.39093,0.0091882,0.0091882,0.0091882
43,3225.83,1.14116,1.53973,1.48486,0.74588,0.65114,0.73465,0.51916,1.05593,1.06667,1.38075,0.0091684,0.0091684,0.0091684
44,3300.98,1.14082,1.53881,1.4854,0.7377,0.65766,0.73721,0.52219,1.05072,1.06208,1.37689,0.0091486,0.0091486,0.0091486
45,3375.47,1.13603,1.52436,1.48041,0.73298,0.6649,0.74051,0.52473,1.05042,1.0573,1.37648,0.0091288,0.0091288,0.0091288
46,3449.88,1.14204,1.53039,1.48121,0.74734,0.66693,0.74503,0.52739,1.04607,1.04927,1.37239,0.009109,0.009109,0.009109
47,3524.25,1.13554,1.51117,1.4757,0.76514,0.65572,0.74518,0.52919,1.04374,1.04259,1.36946,0.0090892,0.0090892,0.0090892
48,3598.71,1.13666,1.51706,1.47525,0.77079,0.65366,0.74854,0.53293,1.0381,1.03475,1.36374,0.0090694,0.0090694,0.0090694
49,3673.19,1.14064,1.51243,1.47527,0.77073,0.6575,0.75033,0.53555,1.03607,1.02621,1.36019,0.0090496,0.0090496,0.0090496
50,3748.08,1.13534,1.49398,1.47033,0.76019,0.66346,0.75086,0.53713,1.03448,1.02004,1.35838,0.0090298,0.0090298,0.0090298
51,3822.38,1.12882,1.4903,1.46727,0.76001,0.66786,0.75322,0.53906,1.03014,1.01497,1.35429,0.00901,0.00901,0.00901
52,3896.69,1.12305,1.47695,1.45941,0.75456,0.67258,0.75462,0.54094,1.02847,1.0107,1.3525,0.0089902,0.0089902,0.0089902
53,3971.05,1.11943,1.48234,1.46135,0.75942,0.67391,0.75743,0.54374,1.02606,1.00477,1.35014,0.0089704,0.0089704,0.0089704
54,4045.46,1.11769,1.46045,1.45099,0.76174,0.67877,0.75927,0.54566,1.02428,0.9998,1.34803,0.0089506,0.0089506,0.0089506
55,4120.04,1.10884,1.45393,1.45083,0.76137,0.68111,0.76053,0.54723,1.02247,0.99596,1.34548,0.0089308,0.0089308,0.0089308
56,4194.35,1.1233,1.46175,1.45571,0.76094,0.68133,0.76102,0.54797,1.02143,0.9932,1.34394,0.008911,0.008911,0.008911
